Data split into training (915 samples), validation (114 samples), and testing (114 samples) sets.
Number of classes: 6
Feature data normalized using z-score normalization.
Layer: [in:11] [out:32] [activation:Softmax]
Layer: [in:32] [out:128] [activation:Softmax]
Layer: [in:128] [out:128] [activation:Softmax]
Layer: [in:128] [out:32] [activation:Softmax]
Layer: [in:32] [out:6] [activation:Softmax]
                                                                                                                                                                                                            

Epoch: 0 	Train:[Loss: 0.1222, Acc: 0.3248] 	Val:[Loss: 0.1151, Acc: 0.3958]
Epoch: 16 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 32 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 48 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 64 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 80 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 96 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 112 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 128 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 144 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 160 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 176 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 192 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 208 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 224 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 240 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 256 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 272 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 288 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 304 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 320 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 336 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 352 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 368 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 384 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 400 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 416 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 432 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 448 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 464 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 480 	Train:[Loss: 0.1076, Acc: 0.4263] 	Val:[Loss: 0.1059, Acc: 0.4375]
Epoch: 496 	Train:[Loss: 0.1075, Acc: 0.4297] 	Val:[Loss: 0.1059, Acc: 0.4479]
Epoch: 512 	Train:[Loss: 0.1075, Acc: 0.4319] 	Val:[Loss: 0.1058, Acc: 0.4479]
Epoch: 528 	Train:[Loss: 0.1075, Acc: 0.4319] 	Val:[Loss: 0.1058, Acc: 0.4479]
Epoch: 544 	Train:[Loss: 0.1075, Acc: 0.4319] 	Val:[Loss: 0.1058, Acc: 0.4479]
Epoch: 560 	Train:[Loss: 0.1075, Acc: 0.4319] 	Val:[Loss: 0.1058, Acc: 0.4479]
Epoch: 576 	Train:[Loss: 0.1075, Acc: 0.4319] 	Val:[Loss: 0.1057, Acc: 0.4479]
Epoch: 592 	Train:[Loss: 0.1075, Acc: 0.4319] 	Val:[Loss: 0.1057, Acc: 0.4479]
Epoch: 608 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1057, Acc: 0.4479]
Epoch: 624 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1057, Acc: 0.4479]
Epoch: 640 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1057, Acc: 0.4479]
Epoch: 656 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1056, Acc: 0.4479]
Epoch: 672 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1056, Acc: 0.4479]
Epoch: 688 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1056, Acc: 0.4479]
Epoch: 704 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1056, Acc: 0.4479]
Epoch: 720 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1056, Acc: 0.4479]
Epoch: 736 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1055, Acc: 0.4479]
Epoch: 752 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1055, Acc: 0.4479]
Epoch: 768 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1055, Acc: 0.4479]
Epoch: 784 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1055, Acc: 0.4479]
Epoch: 800 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1055, Acc: 0.4479]
Epoch: 816 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1055, Acc: 0.4479]
Epoch: 832 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 848 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 864 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 880 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 896 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 912 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 928 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 944 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 960 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 976 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 992 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 1008 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 1024 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 1040 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 1056 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 1072 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 1088 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 1104 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1054, Acc: 0.4479]
Epoch: 1120 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1136 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1152 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1168 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1184 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1200 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1216 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1232 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1248 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1264 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1280 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1296 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1312 	Train:[Loss: 0.1074, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1328 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1344 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1360 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1376 	Train:[Loss: 0.1073, Acc: 0.4319] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1392 	Train:[Loss: 0.1074, Acc: 0.4308] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1408 	Train:[Loss: 0.1074, Acc: 0.4308] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1424 	Train:[Loss: 0.1074, Acc: 0.4308] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1440 	Train:[Loss: 0.1074, Acc: 0.4308] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1456 	Train:[Loss: 0.1074, Acc: 0.4308] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1472 	Train:[Loss: 0.1074, Acc: 0.4308] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1488 	Train:[Loss: 0.1074, Acc: 0.4308] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1504 	Train:[Loss: 0.1074, Acc: 0.4308] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1520 	Train:[Loss: 0.1074, Acc: 0.4308] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1536 	Train:[Loss: 0.1074, Acc: 0.4308] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1552 	Train:[Loss: 0.1074, Acc: 0.4308] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1568 	Train:[Loss: 0.1074, Acc: 0.4308] 	Val:[Loss: 0.1053, Acc: 0.4479]
Epoch: 1584 	Train:[Loss: 0.1074, Acc: 0.4308] 	Val:[Loss: 0.1053, Acc: 0.4479]
